Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
34440,Doctor Faustus,Thomas Mann,"Mann, Thomas",John E. Woods,"=""0375701168""","=""9780375701160""",0,4.08,Vintage,Paperback,535,1999,1947,,2012/08/04,to-read,to-read (#277),to-read,,,,0,0
58696,David Copperfield,Charles Dickens,"Dickens, Charles","Edward Killoran Brown, Jeremy Tambling, Phiz","=""""","=""""",0,4.04,Penguin ,Paperback,882,2004,1850,,2012/08/04,to-read,to-read (#276),to-read,,,,0,0
3473353,The Idiot,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Alan Myers, William Leatherbarrow","=""0199536392""","=""9780199536399""",0,4.21,Oxford University Press,Paperback,658,2008,1869,,2012/08/04,to-read,to-read (#275),to-read,,,,0,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""0743477111""","=""9780743477116""",0,3.74,Washington Square Press,Mass Market Paperback,281,2002,1590,,2012/08/04,to-read,to-read (#274),to-read,,,,0,0
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García","Edith Grossman, Kjell Risvik, Carlos Marrodán Casas","=""140003468X""","=""9781400034680""",0,3.94,Vintage International,Paperback,348,2003,1985,,2012/08/04,to-read,to-read (#273),to-read,,,,0,0
18789,Sanctuary,William Faulkner,"Faulkner, William",,"=""0679748148""","=""9780679748144""",0,3.63,Vintage,Paperback,317,1993,1931,,2012/08/04,to-read,to-read (#272),to-read,,,,0,0
82346,The Two Gentlemen of Verona,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat","=""0671722956""","=""9780671722951""",0,3.39,Simon  Schuster,Mass Market Paperback,245,2006,1594,,2012/08/04,to-read,to-read (#271),to-read,,,,0,0
141077,The Kreutzer Sonata,Leo Tolstoy,"Tolstoy, Leo","Doris Lessing, Isai Kamen","=""0812968239""","=""9780812968231""",0,3.86,Random House Publishing Group,Paperback,128,2003,1889,,2012/08/04,to-read,to-read (#270),to-read,,,,0,0
104790,All's Well That Ends Well,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743484975""","=""9780743484978""",0,3.60,Simon & Schuster,Mass Market Paperback,282,2006,1604,,2012/08/04,to-read,to-read (#269),to-read,,,,0,0
91571,Measure for Measure,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743484908""","=""9780743484909""",0,3.67,Simon & Schuster,Paperback,278,2005,1604,,2012/08/04,to-read,to-read (#268),to-read,,,,0,0
72978,Titus Andronicus,William Shakespeare,"Shakespeare, William",,"=""0671722921""","=""9780671722920""",0,3.68,Simon & Schuster,Mass Market Paperback,269,2005,1594,,2012/08/04,to-read,to-read (#267),to-read,,,,0,0
42607,As You Like It,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat","=""074348486X""","=""9780743484862""",0,3.81,Simon Schuster,Paperback,263,2011,1599,,2012/08/04,to-read,to-read (#266),to-read,,,,0,0
24128,The Merchant of Venice,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine, David Scott Kastan, Felix Emmanuel Schelling, محمد عناني, David Bevington, Robert          Jackson","=""0743477561""","=""9780743477567""",0,3.78,Simon & Schuster,Mass Market Paperback,249,2011,1596,,2012/08/04,to-read,to-read (#265),to-read,,,,0,0
6138,The Moonstone,Wilkie Collins,"Collins, Wilkie",Carolyn G. Heilbrun,"=""0375757856""","=""9780375757853""",0,3.91,Modern Library,Paperback,528,2001,1868,,2012/08/04,to-read,to-read (#264),to-read,,,,0,0
14706,"Faust, First Part",Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Peter Salm,"=""0553213482""","=""9780553213485""",0,3.83,Bantam Classics,Paperback,327,1988,1808,,2012/08/04,to-read,to-read (#263),to-read,,,,0,0
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von","Burton Pike, R. Dillon Boylan, Elizabeth Wolff Mayer","=""0812969901""","=""9780812969900""",0,3.69,Modern Library,Paperback,149,2005,1774,,2012/08/04,to-read,to-read (#262),to-read,,,,0,0
48467,Wise Blood,Flannery O'Connor,"O'Connor, Flannery",,"=""0374530637""","=""9780374530631""",0,3.82,Farrar Straus & Giroux,Paperback,256,2007,1952,,2012/08/04,to-read,to-read (#261),to-read,,,,0,0
1625,Twelfth Night,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743482778""","=""9780743482776""",0,3.96,Simon & Schuster; Washington Square Press,Mass Market Paperback,222,2004,1623,,2012/08/04,to-read,to-read (#260),to-read,,,,0,0
47021,The Taming of the Shrew,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""074347757X""","=""9780743477574""",0,3.74,Simon  Schuster,Mass Market Paperback,291,2004,1593,,2012/08/04,to-read,to-read (#259),to-read,,,,0,0
12985,The Tempest,William Shakespeare,"Shakespeare, William","Paul Werstine, David Lindley, Israel Gollancz, Barbara A. Mowat, Arthur Wilson Verity, Georg Brandes, G.B. Harrison, William James Rolfe","=""""","=""""",0,3.78,Washington Square Press,Mass Market Paperback,218,2004,1611,,2012/08/04,to-read,to-read (#258),to-read,,,,0,0
12957,Much Ado About Nothing,William Shakespeare,"Shakespeare, William","Paul Werstine, Gail Kern Paster, Henry Irving, Barbara A. Mowat, Henry Norman Hudson, Frederick S. Boas, F.H. Mares, Robert          Jackson","=""""","=""""",0,4.06,Simon Schuster,Paperback,249,2004,1598,,2012/08/04,to-read,to-read (#257),to-read,,,,0,0
1622,A Midsummer Night’s Dream,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine, Alan Durband, Roma Gill, Catherine Belsey, A.R. Braunmuller","=""0743477545""","=""9780743477543""",0,3.94,Simon & Schuster,Mass Market Paperback,298,2016,1595,,2012/08/04,to-read,to-read (#256),to-read,,,,0,0
31175,The Professor,Charlotte Brontë,"Brontë, Charlotte",,"=""1582870950""","=""9781582870953""",0,3.54,North Books,Hardcover,269,1999,1857,,2012/08/04,to-read,to-read (#255),to-read,,,,0,0
679367,Pepita Jiménez,Juan Valera,"Valera, Juan",,"=""9871136145""","=""9789871136148""",0,3.52,Stockcero,Paperback,172,2004,1874,,2012/08/04,to-read,to-read (#254),to-read,,,,0,0
31491,The Rainbow,D.H. Lawrence,"Lawrence, D.H.",Daphne Merkin,"=""0451530306""","=""9780451530301""",0,3.70,Signet,Mass Market Paperback,544,2009,1915,,2012/08/04,to-read,to-read (#253),to-read,,,,0,0
7628,The Good Soldier: A Tale of Passion,Ford Madox Ford,"Ford, Ford Madox","Kenneth Womack, William Baker","=""1551113813""","=""9781551113814""",0,3.67,Broadview Press,Paperback,368,2003,1915,,2012/08/04,to-read,to-read (#252),to-read,,,,0,0
56759,The Mayor of Casterbridge,Thomas Hardy,"Hardy, Thomas",Keith Wilson,"=""""","=""""",0,3.86,Penguin Books Ltd,Paperback,393,2003,1886,,2012/08/04,to-read,to-read (#251),to-read,,,,0,0
118327,The Persecution and Assassination of Jean-Paul Marat as Performed by the Inmates of the Asylum of Charenton Under the Direction of the Marquis de Sade,Peter Weiss,"Weiss, Peter",,"=""1577662318""","=""9781577662310""",0,4.01,Waveland Pr Inc,Paperback,128,2001,1964,,2012/08/04,to-read,to-read (#249),to-read,,,,0,0
93405,The Notebooks of Malte Laurids Brigge,Rainer Maria Rilke,"Rilke, Rainer Maria",Mary Dows Herter Norton,"=""0393308812""","=""9780393308815""",0,3.93,W. W. Norton  Company,Paperback,237,1992,1910,,2012/08/04,to-read,to-read (#248),to-read,,,,0,0
855422,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,"Weisenburger, Steven",,"=""0820310263""","=""9780820310268""",0,4.07,Univ of GA,Paperback,345,1988,1988,,2012/08/04,to-read,to-read (#247),to-read,,,,0,0
19117,Fathers and Sons,Ivan Turgenev,"Turgenev, Ivan","Jane Costlow, George Reavy","=""0451529693""","=""9780451529695""",0,4.00,Signet,Mass Market Paperback,244,2005,1862,,2012/08/04,to-read,to-read (#246),to-read,,,,0,0
460006,Paradiso,José Lezama Lima,"Lima, José Lezama",Gregory Rabassa,"=""156478228X""","=""9781564782281""",0,4.11,Dalkey Archive Press,Paperback,466,2000,1966,,2012/08/04,to-read,to-read (#245),to-read,,,,0,0
762476,Kokoro,Natsume Sōseki,"Sōseki, Natsume",Edwin McClellan,"=""0809260956""","=""9780895267153""",0,4.04,Gateway Editions,Paperback,256,1996,1914,,2012/08/04,to-read,to-read (#244),to-read,,,,0,0
28381,Dead Souls,Nikolai Gogol,"Gogol, Nikolai",Robert A. Maguire,"=""0140448071""","=""9780140448078""",0,3.98,Penguin Classics,Paperback,464,2004,1842,,2012/08/04,to-read,to-read (#243),to-read,,,,0,0
58832,Bartleby & Co.,Enrique Vila-Matas,"Vila-Matas, Enrique",Jonathan Dunne,"=""0811216985""","=""9780811216982""",0,3.93,New Directions,Paperback,178,2007,2000,,2012/08/04,to-read,to-read (#240),to-read,,,,0,0
5984292,Memories of the Future,Sigizmund Krzhizhanovsky,"Krzhizhanovsky, Sigizmund",Joanne Turnbull,"=""1590173198""","=""9781590173190""",0,3.91,NYRB Classics,Paperback,228,2009,1929,,2012/08/04,to-read,to-read (#239),to-read,,,,0,0
79787,The Case of Comrade Tulayev,Victor Serge,"Serge, Victor","William R. Trask, Susan Sontag","=""1590170644""","=""9781590170649""",0,4.12,NYRB Classics,Paperback,400,2004,1948,,2012/08/04,to-read,to-read (#238),to-read,,,,0,0
188454,The Old Wives' Tale (The Five Towns #5),Arnold Bennett,"Bennett, Arnold",,"=""0375754903""","=""9780375754906""",0,3.85,Modern Library,Paperback,565,1999,1908,,2012/08/04,to-read,to-read (#236),to-read,,,,0,0
246414,Pierre et Jean,Guy de Maupassant,"Maupassant, Guy de",,"=""0543898466""","=""9780543898463""",0,3.61,Adamant Media Corporation,Paperback,134,2001,1888,,2012/08/04,to-read,to-read (#235),to-read,,,,0,0
127020,The Ginger Man,J.P. Donleavy,"Donleavy, J.P.",,"=""0802137954""","=""9780802137951""",0,3.61,Grove Press,Paperback,347,2001,1955,,2012/08/04,to-read,to-read (#234),to-read,,,,0,0
11890,The Wapshot Chronicle,John Cheever,"Cheever, John",,"=""0060528877""","=""9780060528874""",0,3.75,Harper Perennial Modern Classics,Paperback,352,2011,1957,,2012/08/04,to-read,to-read (#233),to-read,,,,0,0
114550,Vanishing Point,David Markson,"Markson, David",,"=""1593760108""","=""9781593760106""",0,3.89,Counterpoint,Paperback,191,2004,2004,,2012/08/04,to-read,to-read (#232),to-read,,,,0,0
11761,Underworld,Don DeLillo,"DeLillo, Don",,"=""0330369954""","=""9780330369954""",0,3.95,Picador,Paperback,827,1999,1997,,2012/08/04,to-read,to-read (#231),to-read,,,,0,0
125502,What I Loved,Siri Hustvedt,"Hustvedt, Siri",,"=""""","=""""",0,4.10,Sceptre (Hodder and Stoughton),Paperback,370,2003,2002,,2012/08/04,to-read,to-read (#230),to-read,,,,0,0
849925,Seven Men,Max Beerbohm,"Beerbohm, Max",John Updike,"=""0940322544""","=""9780940322547""",0,3.85,NYRB Classics,Paperback,232,2000,1919,,2012/08/04,to-read,to-read (#229),to-read,,,,0,0
31171,The Life of Charlotte Brontë,Elizabeth Gaskell,"Gaskell, Elizabeth",Angus Easson,"=""0192838059""","=""9780192838056""",0,3.85,Oxford University Press,Paperback,587,2002,1857,,2012/08/04,to-read,to-read (#227),to-read,,,,0,0
304,Daniel Deronda,George Eliot,"Eliot, George",Edmund White,"=""037576013X""","=""9780375760136""",0,3.86,Modern Library,Paperback,796,2002,1876,,2012/08/04,to-read,to-read (#226),to-read,,,,0,0
777824,Parade's End,Ford Madox Ford,"Ford, Ford Madox",Robie MacAuley,"=""0141186615""","=""9780141186610""",0,3.87,Penguin Classics,Paperback,836,2001,1928,,2012/08/04,to-read,to-read (#225),to-read,,,,0,0
22917,The Complete Grimm's Fairy Tales,Jacob Grimm,"Grimm, Jacob","Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt","=""""","=""""",0,4.23,Pantheon Books,Paperback,880,1976,1812,,2012/08/04,to-read,to-read (#224),to-read,,,,0,0
13037,"Justine (The Alexandria Quartet, #1)",Lawrence Durrell,"Durrell, Lawrence",,"=""0140153195""","=""9780140153194""",0,3.85,Penguin,Paperback,253,1991,1957,,2012/08/04,to-read,to-read (#223),to-read,,,,0,0
343906,Walter Benjamin: The Story of a Friendship,Gershom Scholem,"Scholem, Gershom",Lee Siegel (Introduction),"=""1590170326""","=""9781590170328""",0,3.95,NYRB Classics,Paperback,328,2003,1981,,2012/08/04,to-read,to-read (#222),to-read,,,,0,0
432213,An African in Greenland,Tété-Michel Kpomassie,"Kpomassie, Tété-Michel","James Kirkup, A. Alvarez","=""0940322889""","=""9780940322882""",0,4.10,New York Review Books,Paperback,300,2001,1981,,2012/08/04,to-read,to-read (#221),to-read,,,,0,0
249042,Darkness Visible: A Memoir of Madness,William Styron,"Styron, William",,"=""0679736395""","=""9780679736394""",0,3.99,Vintage,Paperback,84,1992,1990,,2012/08/04,to-read,to-read (#220),to-read,,,,0,0
223669,"Spring Flowers, Spring Frost",Ismail Kadare,"Kadare, Ismail",David Bellos,"=""""","=""9780099449836""",0,3.26,Vintage,Paperback,192,2011,2000,,2012/08/04,to-read,to-read (#219),to-read,,,,0,0
3388,Corelli’s Mandolin,Louis de Bernières,"Bernières, Louis de",,"=""067976397X""","=""9780679763970""",0,4.03,Vintage,Paperback,437,1995,1994,,2012/08/04,to-read,to-read (#218),to-read,,,,0,0
147039,Dona Flor and Her Two Husbands,Jorge Amado,"Amado, Jorge",,"=""0307276643""","=""9780307276643""",0,4.03,Vintage,Paperback,553,2006,1966,,2012/08/04,to-read,to-read (#217),to-read,,,,0,0
193873,"What a Carve Up! (The Winshaw Legacy, #1)",Jonathan Coe,"Coe, Jonathan",,"=""0140294562""","=""9780140294569""",0,4.11,Penguin Books,Paperback,512,2001,1994,,2012/08/04,to-read,to-read (#216),to-read,,,,0,0
43691,The Master,Colm Tóibín,"Tóibín, Colm",,"=""0743250419""","=""9780743250412""",0,3.84,Scribner,Paperback,339,2005,2004,,2012/08/04,to-read,to-read (#215),to-read,,,,0,0
12764,The Death of Artemio Cruz,Carlos Fuentes,"Fuentes, Carlos",Alfred J. MacAdam,"=""0374522839""","=""9780374522834""",0,3.86,"Farrar, Straus and Giroux",Paperback,307,1991,1962,,2012/08/04,to-read,to-read (#214),to-read,,,,0,0
50365,"A Suitable Boy (A Bridge of Leaves, #1)",Vikram Seth,"Seth, Vikram",,"=""0060786523""","=""9780060786526""",0,4.11,Harper Perennial Modern Classics,Paperback,1474,2005,1993,,2012/08/04,to-read,to-read (#213),to-read,,,,0,0
1677,Sobre héroes y tumbas,Ernesto Sabato,"Sabato, Ernesto",,"=""9500716054""","=""9789500716055""",0,4.27,Sudamericana,Paperback,547,1999,1961,,2012/08/04,to-read,to-read (#212),to-read,,,,0,0
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",0,4.01,Random House,Paperback,509,2004,2004,,2012/08/04,to-read,to-read (#211),to-read,,,,0,0
17152,My Ántonia,Willa Cather,"Cather, Willa",Alyssa  Harad,"=""0743487699""","=""9780743487696""",2,3.84,Pocket Classics,Paperback,314,2004,1918,2012/07/31,2012/07/21,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",4,4.47,Scholastic Inc,Hardcover,309,2003,1997,2012/07/26,2009/01/20,,,read,,,,1,0
10765015,Thais,Anatole France,"France, Anatole",Robert Bruce Douglas,"=""1399719319""","=""9781399719315""",5,3.67,"JOHN LANE, THE BODLEY HEAD",Hardcover,234,1909,1890,2012/07/11,2012/05/27,,,read,,,,1,0
41684,The Jungle Books,Rudyard Kipling,"Kipling, Rudyard",Alev Lytle Croutier,"=""0451529758""","=""9780451529756""",3,4.01,Signet Classics,Mass Market Paperback,368,2005,1895,2012/06/14,2012/06/06,,,read,,,,1,0
2213661,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0060530928""","=""9780060530921""",3,4.15,HarperCollins,Hardcover,312,2008,2008,2012/06/04,2012/06/01,,,read,,,,1,0
65266,Panther in the Basement,Amos Oz,"Oz, Amos",,"=""0156006308""","=""9780156006309""",4,3.70,Mariner Books,Paperback,160,1998,1995,2012/05/26,2012/01/22,,,read,,,,1,0
184419,The Man Who Was Thursday: A Nightmare,G.K. Chesterton,"Chesterton, G.K.","Jonathan Lethem, José Laurênio de Mello","=""0375757910""","=""9780375757914""",3,3.83,Modern Library,Paperback,182,2001,1908,2012/05/14,2012/05/05,,,read,,,,1,0
243966,A Meeting by the River,Christopher Isherwood,"Isherwood, Christopher",,"=""0816633681""","=""9780816633685""",2,3.76,Univ Of Minnesota Press,Paperback,192,1999,1967,2012/05/08,2012/05/06,,,read,,,,1,0
241651,My Father and Myself,J.R. Ackerley,"Ackerley, J.R.",W.H. Auden,"=""0940322129""","=""9780940322127""",4,3.86,NYRB Classics,Paperback,283,1999,1968,2012/04/13,2012/04/05,,,read,,,,1,0
16328,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",Agatha Christie,"Christie, Agatha",,"=""1579126278""","=""9781579126278""",4,4.26,Black Dog & Leventhal Publishers,Hardcover,288,2006,1926,2012/04/04,2012/04/02,,,read,,,,1,0
472331,Watchmen,Alan             Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",2,4.39,DC Comics,Paperback,416,2005,1987,2012/03/27,2011/08/19,,,read,,,,1,0
346399,What's for Dinner?,James Schuyler,"Schuyler, James",James McCourt,"=""1590171675""","=""9781590171677""",2,3.69,NYRB Classics,Paperback,211,2005,1978,2012/03/02,2012/02/29,,,read,,,,1,0
940199,Collecter Stories of Bashevis Singer (Spanish Edition),Isaac Bashevis Singer,"Singer, Isaac Bashevis",,"=""0140122885""","=""9780140122886""",4,4.38,Penguin Books Ltd,Paperback,,1989,1982,2012/02/25,2011/08/13,,,read,,,,1,0
4408909,El ingenioso hidalgo don Quijote de la Mancha,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes",,"=""847039035X""","=""9788470390357""",0,3.91, Castalia,Paperback,480,1991,1615,,2009/10/30,to-read,to-read (#89),to-read,,,,0,0
158675,Nervous Conditions: And Related Readings (Literature Connections),Tsitsi Dangarembga,"Dangarembga, Tsitsi",,"=""0395775604""","=""9780395775608""",4,4.20,McDougal Littell,Hardcover,322,1997,1996,2011/01/28,2011/01/11,,,read,,,,1,0
965454,The Summer of Katya,Trevanian,"Trevanian, Trevanian",,"=""0345314867""","=""9780345314864""",2,4.01,Ballantine Books,Mass Market Paperback,10,1984,1983,2012/01/17,2012/01/01,,,read,,,,1,0
439731,"A Way of Life, Like Any Other",Darcy O'Brien,"O'Brien, Darcy",Seamus Heaney,"=""094032279X""","=""9780940322790""",2,3.57,NYRB Classics,Paperback,155,2001,1977,2012/01/23,2012/01/22,,,read,,,,1,0
275470,The Haunted Looking Glass,Edward Gorey,"Gorey, Edward",,"=""0940322684""","=""9780940322684""",3,4.05,NYRB Classics,Paperback,254,2001,1959,2012/01/20,2012/01/08,,,read,,,,1,0
2557267,El Portero,Reinaldo Arenas,"Arenas, Reinaldo",,"=""0897295609""","=""9780897295604""",4,3.71,Ediciones Universal,Paperback,158,1990,1989,,2009/01/24,,,read,,,,1,0
144070,Quartet,Jean Rhys,"Rhys, Jean",,"=""0393315460""","=""9780393315462""",3,3.69,W. W. Norton & Company,Paperback,192,1997,1928,2011/12/31,2011/12/31,,,read,,,,1,0
2059769,La virgen de los sicarios,Fernando Vallejo,"Vallejo, Fernando",,"=""6071107903""","=""9786071107909""",3,3.71,Punto de Lectura,Paperback,128,2015,1994,2011/12/15,2011/12/15,,,read,,,,1,0
15055,Oranges Are Not the Only Fruit,Jeanette Winterson,"Winterson, Jeanette",,"=""""","=""""",2,3.73,Grove Press,Paperback,176,1997,1985,2011/10/30,2011/10/30,,,read,,,,1,0
240009,The Interesting Narrative of the Life of Olaudah Equiano,Olaudah Equiano,"Equiano, Olaudah",Robert J. Allison,"=""0312442033""","=""9780312442033""",3,3.74,Bedford/St. Martin's,Paperback,256,2006,1789,2011/10/12,2011/10/08,,,read,,,,1,0
95186,The Inheritance of Loss,Kiran Desai,"Desai, Kiran",,"=""0802142818""","=""9780802142818""",0,3.46,Grove Press,Paperback,357,2005,2005,,2011/07/24,to-read,to-read (#208),to-read,,,,0,0
4820102,Heat and Dust,Ruth Prawer Jhabvala,"Jhabvala, Ruth Prawer",,"=""0060121971""","=""9780060121976""",3,3.55,Harper & Row,Hardcover,181,1976,1975,2011/09/01,2011/07/24,,,read,,,,1,0
1291956,The Vicar of Wakefield,Oliver Goldsmith,"Goldsmith, Oliver",Stephen Coote,"=""""","=""""",2,3.46,Penguin Group,Paperback,224,1982,1766,2011/08/27,2011/08/20,,,read,,,,1,0
48328,Revolutionary Road,Richard Yates,"Yates, Richard",,"=""""","=""""",0,3.93,Methuen,Paperback,355,2001,1961,,2011/08/19,to-read,to-read (#207),to-read,,,,0,0
7437,Naked Lunch: The Restored Text,William S. Burroughs,"Burroughs, William S.","James Grauerholz, Barry Miles","=""0802140181""","=""9780802140180""",0,3.46,Grove Press,Paperback,289,2004,1959,,2011/08/19,to-read,to-read (#205),to-read,,,,0,0
3805,The Corrections,Jonathan Franzen,"Franzen, Jonathan",,"=""1841156736""","=""9781841156736""",0,3.84,Fourth Estate Paperbacks,Paperback,653,2002,2001,,2011/08/19,to-read,to-read (#204),to-read,,,,0,0
22590,Ubik,Philip K. Dick,"Dick, Philip K.",,"=""8498000831""","=""9788498000832""",0,4.11,La factoría de ideas,Paperback,288,2004,1969,,2011/08/19,to-read,to-read (#203),to-read,,,,0,0
